movie_id,title,industry,release_date,release_year,release_weekday,genre,languages,num_languages,weekend1_collection_cr,worldwide_collection_cr,india_net_cr,india_gross_cr,overseas_cr
12302,Freedom,Tamil,10-07-25,2025,3,Action|Historical|Thriller,Tamil,1,1,1.15,1,1.15,0
12275,Kuyili,Tamil,04-07-25,2025,4,Drama|Social|Thriller,Tamil,1,0.03,0.05,0.04,0.05,
12273,Phoenix,Tamil,04-07-25,2025,4,Action|Thriller,Tamil|Telugu,2,0.59,4.26,3.8,4.26,0
12272,Akkenam,Tamil,04-07-25,2025,4,Drama|Thriller,Tamil,1,0.18,0.3,0.26,0.3,
12271,Paranthu Po,Tamil,04-07-25,2025,4,Comedy|Drama|Musical,Tamil,1,2.6,7.59,7.32,7.59,0
12264,Anugrahan,Tamil,04-07-25,2025,4,Drama|Fantasy,Tamil,1,0.03,0.06,0.06,0.06,
12266,3BHK,Tamil,04-07-25,2025,4,Drama|Family,Tamil|Telugu,2,5.2,16.5,12.34,14.5,2
10839,Jurassic World Rebirth,English,04-07-25,2025,4,Action|Adventure|Sci-Fi,English|Hindi|Tamil|Telugu,4,39,7261.13,102.61,123.13,4350
12231,Maargan,Telugu,27-06-25,2025,4,Crime|Thriller,Tamil|Telugu,2,5.3,14.41,12.36,14.41,0
12229,F1,English,27-06-25,2025,4,Action|Drama|Sports,English|Hindi|Tamil|Telugu,4,21.4,5501.6,106.61,129.1,3820
10364,Kannappa,Tamil,27-06-25,2025,4,Action|Drama|Historical,Hindi|Kannada|Malayalam|Tamil|Telugu,5,23.4,44.5,33.01,39,5.5
12256,Thirukkural Thiruvalluvarudan Thiraippayanam,Tamil,27-06-25,2025,4,Drama|Historical,Tamil,1,0.03,0.06,0.06,0.06,
12241,Good Day,Tamil,27-06-25,2025,4,Drama|Thriller,Tamil,1,0.07,0.14,0.13,0.14,
12236,Love Marriage,Tamil,27-06-25,2025,4,Drama|Family|Romantic,Tamil,1,0,1.35,1.17,1.35,0
12211,Elio (3D),English,20-06-25,2025,4,Adventure|Animation|Comedy|Family|Sci-Fi,English|Hindi|Tamil|Telugu,4,0,3.55,2.97,3.55,0
12213,Chennai City Gangsters,Tamil,20-06-25,2025,4,Comedy|Crime,Tamil,1,0.31,0.77,0.68,0.77,
12212,DNA,Tamil,20-06-25,2025,4,Drama,Tamil,1,2.75,9.4,8.07,9.4,0
12207,Kuberaa,Telugu,20-06-25,2025,4,Action|Drama|Social|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,48.6,138.1,90.9,106.5,31.6
12208,Sitaare Zameen Par,Hindi,20-06-25,2025,4,Comedy|Drama|Sports,Hindi|Tamil|Telugu,3,58.15,267.52,167.46,200.77,66.75
12197,Holocaust,Tamil,13-06-25,2025,4,Horror|Thriller,Tamil,1,0.03,0.07,0.07,0.07,
12184,Padai Thalaivan,Tamil,13-06-25,2025,4,Action|Thriller,Tamil,1,0,8.75,7.46,8.75,0
12176,From the World of John Wick: Ballerina (4DX),English,13-06-25,2025,4,Action|Thriller,English|Hindi|Tamil|Telugu,4,6.75,878.34,12.6,14.84,460
12171,How to Train Your Dragon,English,13-06-25,2025,4,Adventure|Family|Fantasy,English|Hindi|Tamil|Telugu,4,10.65,2008.59,25.69,30.34,1050
12159,Paramasivan Fathima,Tamil,06-06-25,2025,4,Horror|Thriller,Tamil,1,0.18,0.56,0.49,0.56,
12158,Madras Matinee,Tamil,06-06-25,2025,4,Comedy|Drama|Family,Tamil,1,0.72,2.72,2.43,2.72,
12146,Peranbum Perungobamum,Tamil,05-06-25,2025,3,Drama|Thriller,Tamil,1,0.2,0.37,0.35,0.37,
12144,Thug Life,Tamil,05-06-25,2025,3,Action|Crime|Drama|Thriller,Hindi|Tamil|Telugu,3,36.9,97.44,48.16,56.24,41.2
12142,Aandavan,Tamil,30-05-25,2025,4,Drama,Tamil,1,,0.01,0.01,0.01,
12112,The Verdict,Tamil,30-05-25,2025,4,Drama|Mystery,Tamil,1,0.06,0.09,0.08,0.09,
12111,Raja Puthiran,Tamil,30-05-25,2025,4,Drama|Family,Tamil,1,0.05,0.1,0.09,0.1,
12110,Jinn - The Pet,Tamil,30-05-25,2025,4,Comedy|Horror|Thriller,Tamil,1,0.23,0.36,0.32,0.36,
12104,Manidhargal,Tamil,30-05-25,2025,4,Drama|Thriller,Tamil,1,0.05,0.08,0.08,0.08,
12098,Karate Kid: Legends,English,30-05-25,2025,4,Action|Drama|Sports,English|Hindi|Tamil|Telugu,4,0,12.75,10.68,12.75,0
12097,Akamozhi Vizhikal,Tamil,23-05-25,2025,4,Drama,Tamil,1,,0.02,0.02,0.02,
12096,Aagakadavana,Tamil,23-05-25,2025,4,Drama|Thriller,Tamil,1,0.03,0.04,0.04,0.04,
12079,Vembu,Tamil,23-05-25,2025,4,Drama|Family,Tamil,1,0.04,1.02,0.06,0.97,0.05
12078,School,Tamil,23-05-25,2025,4,Horror|Thriller,Tamil,1,0.05,0.09,0.08,0.09,
12077,Myyal,Tamil,23-05-25,2025,4,Action|Drama,Tamil,1,0.04,0.05,0.04,0.05,
12075,Narivettai,Tamil,23-05-25,2025,4,Crime|Drama|Thriller,Tamil,1,0.19,0.31,0.26,0.31,
12074,Tiruppur Kuruvi,Tamil,23-05-25,2025,4,Drama|Thriller,Tamil,1,,,,,
12062,Azadi,Malayalam,23-05-25,2025,4,Action|Crime|Thriller,Malayalam|Tamil,2,0.35,0.7,0.63,0.7,
12061,Lilo & Stitch (3D),English,23-05-25,2025,4,Adventure|Comedy|Family|Sci-Fi,English|Hindi|Tamil|Telugu,4,3.3,10.07,9.2,10.07,
12060,Ace,Tamil,23-05-25,2025,4,Action|Crime|Thriller,Tamil|Telugu,2,0,10.55,8.97,10.55,0
12025,Mission: Impossible - The Final Reckoning,English,17-05-25,2025,5,Action|Adventure|Thriller,English|Hindi|Tamil|Telugu,4,33.5,4825.59,104.15,123.59,3225
12046,Jora Kaiya Thattunga,Tamil,16-05-25,2025,4,Drama|Family|Thriller,Tamil,1,0.03,0.06,0.06,0.06,
12030,Eleven (Telugu),Telugu,16-05-25,2025,4,Crime|Mystery|Thriller,Tamil|Telugu,2,0.97,6.63,5.91,6.63,
12031,Maaman,Tamil,16-05-25,2025,4,Drama|Family,Tamil,1,8.1,50.75,40.2,46.5,4.25
12027,Devil's Double Next Level,Tamil,16-05-25,2025,4,Comedy|Horror,Tamil,1,9.3,23.75,18.32,21.25,2.5
12026,Final Destination Bloodlines,English,15-05-25,2025,3,Horror|Thriller,English|Hindi|Tamil|Telugu,4,22.45,2430.16,63.18,74.91,1255
12024,Keeno,Tamil,09-05-25,2025,4,Fantasy|Thriller,Tamil,1,,,,,
12018,Yaaman,Tamil,09-05-25,2025,4,Drama,Tamil,1,,,,,
12017,En Kadhale,Tamil,09-05-25,2025,4,Drama|Romantic,Tamil,1,0.01,0.01,0.01,0.01,
12016,Gajaana,Tamil,09-05-25,2025,4,Adventure|Mystery|Thriller,Tamil,1,0.03,0.05,0.04,0.05,
12005,Ambi,Tamil,09-05-25,2025,4,Comedy|Drama,Tamil,1,,0.02,0.02,0.02,
12004,Nizharkudai,Tamil,09-05-25,2025,4,Drama|Family,Tamil,1,0.03,0.05,0.05,0.05,
12003,Kaliyugam,Tamil,09-05-25,2025,4,Sci-Fi|Thriller,Tamil,1,0.04,0.07,0.07,0.07,
11997,Shinchan: Our Dinosaur Diary,Japanese,09-05-25,2025,4,Adventure|Comedy|Drama,Hindi|Japanese|Tamil|Telugu,4,1.37,9.83,8.83,9.83,
11984,Yaman Kattalai,Tamil,09-05-25,2025,4,Comedy|Drama|Romantic,Tamil,1,,0.02,0.02,0.02,
11971,Tourist Family,Tamil,01-05-25,2025,3,Comedy|Drama|Family,Tamil,1,10.15,87.23,61.62,71.68,15.55
11950,Thunderbolts* (3D),English,01-05-25,2025,3,Action|Adventure|Sci-Fi|Superhero,English|Hindi|Tamil|Telugu,4,12.05,2456.68,23.92,28.18,1230
11316,Retro,Tamil,01-05-25,2025,3,Action|Drama|Romantic,Hindi|Tamil|Telugu,3,43.15,97.35,60.58,71.35,26
11955,HIT: The Third Case,Telugu,01-05-25,2025,3,Crime|Mystery|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,52.15,119.48,80.97,94.48,25
11945,Vanganna Vanakkanganna,Tamil,25-04-25,2025,4,Comedy|Drama,Tamil,1,,0.02,0.02,0.02,
11912,Thudarum,Malayalam,25-04-25,2025,4,Drama,Malayalam|Tamil|Telugu,3,25.05,235.38,122,141.58,93.8
11944,Vallamai,Tamil,25-04-25,2025,4,Drama,Tamil,1,0.03,0.03,0.03,0.03,
11929,Sumo,Tamil,25-04-25,2025,4,Comedy,Tamil,1,0.38,0.65,0.57,0.65,
11917,Gangers,Tamil,24-04-25,2025,3,Comedy|Thriller,Tamil,1,0,0.6,0.55,0.6,
11903,Naangal,Tamil,18-04-25,2025,4,Drama,Tamil,1,0,0.1,0.1,0.1,
11896,Ten Hours,Tamil,18-04-25,2025,4,Crime|Thriller,Tamil,1,0.86,1.77,1.59,1.77,
9772,Good Bad Ugly,Tamil,10-04-25,2025,3,Action|Drama|Thriller,Tamil|Telugu,2,86.3,248.25,153.77,180.75,67.5
11830,S/O Kaalingarayan,Tamil,04-04-25,2025,4,Drama,Tamil,1,0.05,0.05,0.05,0.05,
11829,EMI,Tamil,04-04-25,2025,4,Drama|Family,Tamil,1,0.1,0.19,0.19,0.19,
11828,Ka.Mu - Ka.Pi,Tamil,04-04-25,2025,4,Drama|Romantic,Tamil,1,0.03,0.04,0.04,0.04,
11821,Saaree,Telugu,04-04-25,2025,4,Crime|Drama|Thriller,Malayalam|Tamil|Telugu,3,0.17,0.32,0.28,0.32,
11814,Tharaipadai,Tamil,04-04-25,2025,4,Action|Drama,Tamil,1,0.03,0.06,0.06,0.06,
11798,Aram Sei,Tamil,28-03-25,2025,4,Drama,Tamil,1,,0.01,0.01,0.01,
11792,The Door,Tamil,28-03-25,2025,4,Horror|Thriller,Tamil,1,0.24,0.54,0.48,0.54,
11785,Veera Dheera Sooran,Tamil,27-03-25,2025,3,Action|Thriller,Tamil|Telugu,2,19.15,65.36,42.71,49.36,16
7306,L2: Empuraan,Malayalam,27-03-25,2025,3,Action|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,59,266.81,106.77,124.56,142.25
11774,Pei Kottu,Tamil,21-03-25,2025,4,Comedy|Horror,Tamil,1,0.03,0.07,0.06,0.07,
11773,Trauma,Tamil,21-03-25,2025,4,Crime|Thriller,Tamil,1,0.15,0.27,0.25,0.27,
11772,Enai Sudum Pani,Tamil,21-03-25,2025,4,Crime|Suspense|Thriller,Tamil,1,0.03,0.03,0.03,0.03,
11755,Pintu Ki Pappi,Telugu,21-03-25,2025,4,Comedy|Drama|Romantic,Hindi|Kannada|Tamil|Telugu,4,0.76,1.38,1.24,1.38,
11709,Robber,Tamil,14-03-25,2025,4,Crime|Thriller,Tamil,1,0.14,0.25,0.23,0.25,
11710,Sweetheart,Tamil,14-03-25,2025,4,Comedy|Drama|Romantic,Tamil,1,0,3.5,3.02,3.5,0
11735,Veerathin Magan,Tamil,14-03-25,2025,4,Action|Drama,Tamil,1,,0.02,0.02,0.02,
11734,Kuttram Kurai,Tamil,14-03-25,2025,4,Action|Crime|Thriller,Tamil,1,0.01,0.01,0.01,0.01,
11717,Varunan,Tamil,14-03-25,2025,4,Action|Drama,Tamil,1,0.12,0.16,0.16,0.16,
11716,Maadan Kodai Vizha,Tamil,14-03-25,2025,4,Drama|Thriller,Tamil,1,0.06,0.11,0.09,0.11,
11715,Konjam Kadhal Konjam Modhal,Tamil,14-03-25,2025,4,Comedy|Romantic,Tamil,1,0.08,0.11,0.09,0.11,
11714,Perusu,Tamil,14-03-25,2025,4,Comedy|Drama,Tamil,1,1.8,3.92,3.58,3.92,0
11713,Dexter,Tamil,14-03-25,2025,4,Suspense|Thriller,Tamil,1,0.03,0.05,0.05,0.05,
11676,Niram Marum Ulagil,Tamil,07-03-25,2025,4,Drama|Thriller,Tamil,1,0.13,0.21,0.19,0.21,
11675,Gentlewoman,Tamil,07-03-25,2025,4,Drama|Mystery|Thriller,Tamil,1,0.16,0.31,0.27,0.31,
11673,Leg Piece,Tamil,07-03-25,2025,4,Comedy|Drama,Tamil,1,0.06,0.09,0.09,0.09,
11672,Yamakaathaghi,Tamil,07-03-25,2025,4,Fantasy|Horror|Thriller,Tamil,1,0.07,0.15,0.14,0.15,
11671,Murmur,Tamil,07-03-25,2025,4,Horror|Thriller,Tamil,1,2.04,6.48,5.76,6.48,
11674,Asthram - The Secret,Tamil,07-03-25,2025,4,Crime|Thriller,Tamil,1,0,0.96,0.87,0.96,
11678,Kingston,Tamil,07-03-25,2025,4,Action|Adventure|Fantasy|Thriller,Tamil|Telugu,2,0,5.5,4.74,5.5,0
11645,Kooran,Tamil,28-02-25,2025,4,Drama,Tamil,1,0.07,0.15,0.15,0.15,
11633,Sabdham,Tamil,28-02-25,2025,4,Horror|Thriller,Hindi|Tamil|Telugu,3,0.93,9.25,7.9,9.25,0
11626,Aghathiyaa,Tamil,28-02-25,2025,4,Action|Adventure|Fantasy|Thriller,Hindi|Tamil|Telugu,3,0.76,3.65,3.14,3.65,0
11625,Kadaisi Thotta,Tamil,28-02-25,2025,4,Crime|Drama|Thriller,Tamil,1,0.03,0.04,0.04,0.04,
11605,Piranthanaal Vazhthukal,Tamil,21-02-25,2025,4,Comedy|Drama,Tamil,1,,0.01,0.01,0.01,
11577,Ramam Raghavam,Telugu,21-02-25,2025,4,Drama|Family,Tamil|Telugu,2,0.23,0.35,0.33,0.35,
11573,Nilavuku Enmel Ennadi Kobam,Tamil,21-02-25,2025,4,Comedy|Romantic,Tamil,1,2.95,9.5,8.09,9.5,0
11581,Dragon,Tamil,21-02-25,2025,4,Comedy|Drama|Thriller,Hindi|Tamil|Telugu,3,30.05,151.83,102.55,118.83,33
11610,Pallavapuram Manai Enn 666,Tamil,21-02-25,2025,4,Drama,Tamil,1,,,,,
11609,Edattam,Tamil,21-02-25,2025,4,Crime|Drama,Tamil,1,0.01,0.01,0.01,0.01,
11571,Officer on Duty,Malayalam,20-02-25,2025,3,Crime|Drama,Malayalam|Tamil,2,9.29,54.01,31.64,36.26,17.75
11569,9AM To 9PM Valentines Day,Tamil,14-02-25,2025,4,Drama,Tamil,1,0.01,0.01,0.01,0.01,
11568,Dinasari,Tamil,14-02-25,2025,4,Drama|Family|Romantic,Tamil,1,0.03,0.04,0.04,0.04,
11558,Athu Vaangina Ethu Elavasam,Tamil,14-02-25,2025,4,Comedy|Romantic,Tamil,1,,0.01,0.01,0.01,
11556,Otha Votu Muthaiya,Tamil,14-02-25,2025,4,Comedy|Drama|Political,Tamil,1,0.1,0.16,0.16,0.16,
11554,Fire (2025),Tamil,14-02-25,2025,4,Crime|Mystery|Thriller,Tamil,1,0.29,1.9,1.7,1.9,
11555,Badava,Tamil,14-02-25,2025,4,Action|Drama,Tamil,1,0,0.47,0.43,0.47,
11549,Baby & Baby,Tamil,14-02-25,2025,4,Comedy|Drama|Family,Tamil,1,0.31,0.48,0.43,0.48,
11548,2K Love Story,Tamil,14-02-25,2025,4,Comedy|Drama|Romantic,Tamil,1,0.3,0.4,0.37,0.4,
11547,Kanneera,Tamil,14-02-25,2025,4,Drama|Family|Romantic,Tamil,1,0.01,0.01,0.01,0.01,
11546,Kaadhal Enbadhu Podhu Udamai,Tamil,14-02-25,2025,4,Drama|Family|Romantic,Tamil,1,0.06,0.11,0.1,0.11,
11540,Captain America: Brave New World,English,14-02-25,2025,4,Action|Adventure|Sci-Fi,English|Hindi|Tamil|Telugu,4,12.35,2006.89,22.84,26.89,1100
9216,Thandel,Telugu,07-02-25,2025,4,Action|Drama|Fantasy,Hindi|Tamil|Telugu,3,36.35,88.89,66.06,77.39,11.5
11511,Vidaamuyarchi,Tamil,06-02-25,2025,3,Action|Mystery|Thriller,Hindi|Tamil|Telugu,3,62.25,135.89,80.58,95.74,40.15
11508,Tharuthala,Tamil,31-01-25,2025,4,Drama,Tamil,1,0.01,0.01,0.01,0.01,
11486,Ring Ring,Tamil,31-01-25,2025,4,Comedy|Drama|Romantic,Tamil,1,0.03,0.03,0.03,0.03,
11484,Rajabheema,Tamil,31-01-25,2025,4,Action|Drama,Tamil,1,0.06,0.13,0.1,0.13,
11464,Vallan,Tamil,24-01-25,2025,4,Drama,Tamil,1,0.21,0.41,0.37,0.41,
11453,Poorveegam,Tamil,24-01-25,2025,4,Drama,Tamil,1,0.03,0.07,0.07,0.07,
11452,Mr. HouseKeeping,Tamil,24-01-25,2025,4,Comedy|Drama|Romantic,Tamil,1,0.44,1.84,1.63,1.84,
11451,Kuzhanthaigal Munnetra Kazhagam,Tamil,24-01-25,2025,4,Drama|Political,Tamil,1,0.1,0.16,0.14,0.16,
11449,Bottle Radha,Tamil,24-01-25,2025,4,Comedy|Drama,Tamil,1,0.35,0.66,0.59,0.66,
11443,Hongkong Warriors,Hindi,24-01-25,2025,4,Action|Crime|Thriller,Hindi|Tamil|Telugu,3,0.4,0.89,0.8,0.89,
11460,Kudumbasthan,Tamil,24-01-25,2025,4,Drama,Tamil,1,6.35,29.5,23.75,27.5,2
11442,Ramayana: The Legend of Prince Rama,Hindi,24-01-25,2025,4,Adventure|Drama,English|Hindi|Tamil|Telugu,4,2.35,4.6,3.91,4.6,0
11411,The Super Saga - Sun Pictures Next Announcement (Teaser)(Hindi),Tamil,14-01-25,2025,1,Drama,Hindi|Tamil,2,0.01,0.01,0.01,0.01,
11409,Tharunam,Tamil,14-01-25,2025,1,Drama|Romantic,Tamil,1,0.06,0.16,0.15,0.16,
11408,Nesippaya,Tamil,14-01-25,2025,1,Drama|Mystery|Romantic,Tamil,1,0.77,1.08,0.98,1.08,
11407,Kadhalikka Neramillai,Tamil,14-01-25,2025,1,Comedy|Romantic,Tamil,1,7.9,10.06,9.59,10.06,0
11402,Madha Gaja Raja,Tamil,12-01-25,2025,6,Action|Comedy,Tamil|Telugu,2,3.3,62.5,48.71,56.5,6
11167,Daaku Maharaaj,Telugu,12-01-25,2025,6,Action|Drama,Hindi|Tamil|Telugu,3,25.41,126.11,91.23,108.01,18.1
7190,Vanangaan,Tamil,10-01-25,2025,4,Action|Drama|Thriller,Tamil,1,3.05,10,8.5,10,0
11391,Madraskaaran,Tamil,10-01-25,2025,4,Action|Thriller,Tamil,1,0.06,0.83,0.7,0.83,0
6317,Game Changer,Telugu,10-01-25,2025,4,Action,Hindi|Kannada|Malayalam|Tamil|Telugu,5,88.5,186.28,131.2,156.03,30.25
11353,Kalan,Tamil,03-01-25,2025,4,Crime|Thriller,Tamil,1,0.03,0.05,0.05,0.05,
11349,Lara,Tamil,03-01-25,2025,4,Suspense|Thriller,Tamil,1,0.03,0.08,0.07,0.08,
11348,Bioscope: The Story of the Story,Tamil,03-01-25,2025,4,Comedy|Drama,Tamil,1,0.03,0.07,0.05,0.07,
11347,Xtreme,Tamil,03-01-25,2025,4,Action|Crime|Drama,Tamil,1,0.03,0.07,0.07,0.07,
11346,See Saw,Tamil,03-01-25,2025,4,Crime|Drama|Thriller,Tamil,1,0.05,0.13,0.13,0.13,
11345,Vijayapuri Veeran,Tamil,03-01-25,2025,4,Drama,Tamil,1,0.05,0.1,0.09,0.1,
11339,Identity,Malayalam,02-01-25,2025,3,Action|Crime|Thriller,Malayalam|Tamil|Telugu,3,6.72,16.9,10.31,11.8,5.1
11260,Kraven The Hunter,English|Hindi|Tamil,01-01-25,2025,2,Action|Adventure|Sci-Fi,English|Hindi|Tamil,3,,,,,
13050,Aghosham,Malayalam,25-12-25,2025,3,Drama,Malayalam,1,0.28,0.42,0.36,0.42,
13047,Haal (Malayalam),Malayalam,25-12-25,2025,3,Musical|Romantic,Malayalam,1,0.43,0.65,0.59,0.65,
13045,Mindiyum Paranjum,Malayalam,25-12-25,2025,3,Drama|Romantic,Malayalam,1,0.11,0.15,0.14,0.15,
12706,Vrusshabha,Malayalam,25-12-25,2025,3,Action|Drama|Fantasy|Period,Hindi|Kannada|Malayalam|Telugu,4,1.28,2.16,1.64,1.91,0.25
13041,Sarvam Maya,Malayalam,25-12-25,2025,3,Comedy|Drama|Fantasy,Malayalam,1,17.9,113,52.75,62.2,50.8
7670,Avatar: Fire and Ash,English,19-12-25,2025,4,Adventure|Animation|Sci-Fi,English|Hindi|Kannada|Malayalam|Tamil|Telugu,6,67.25,9750,175.5,214,6850
13007,Bha. Bha. Ba.,Malayalam,18-12-25,2025,3,Action|Comedy|Thriller,Malayalam,1,16.4,45.85,23.58,27.75,18.1
12999,Adinaasam Vellapokkam,Malayalam,12-12-25,2025,4,Comedy|Thriller,Malayalam,1,0.22,0.43,0.37,0.43,
12990,Sree Ayyappan,Malayalam,12-12-25,2025,4,Action|Devotional|Drama,Malayalam,1,0.03,0.06,0.06,0.06,
12989,Ambalamukkile Visheshangal,Malayalam,12-12-25,2025,4,Comedy|Family|Romantic,Malayalam,1,0.09,0.11,0.1,0.11,
11034,Akhanda 2: Thaandavam,Telugu,12-12-25,2025,4,Action|Drama,Hindi|Kannada|Malayalam|Tamil|Telugu,5,53.1,123.5,94.15,111.15,12.35
12967,Dheeram,Malayalam,05-12-25,2025,4,Mystery|Psychological|Thriller,Malayalam,1,0.4,1,0.93,1,
12945,Pongala,Malayalam,05-12-25,2025,4,Action|Comedy|Thriller,Malayalam,1,0.35,0.7,0.64,0.7,
12941,Kalamkaval,Malayalam,05-12-25,2025,4,Action|Crime|Mystery|Thriller,Malayalam,1,16.5,81.9,37.07,43.65,38.25
12969,The Ride,Malayalam,05-12-25,2025,4,Drama|Thriller,Malayalam,1,0.13,0.35,0.31,0.35,
12968,Khajuraho Dreams,Malayalam,05-12-25,2025,4,Adventure|Drama,Malayalam,1,0.3,0.48,0.44,0.48,
12947,Madhura Kanakku,Malayalam,04-12-25,2025,3,Drama,Malayalam,1,,0.05,0.04,0.05,
12931,Ayyappanum Vapuranum,Malayalam,28-11-25,2025,4,Devotional|Drama,Malayalam,1,0.04,0.05,0.05,0.05,
12930,Victoria,Malayalam,28-11-25,2025,4,Drama,Malayalam,1,0.03,0.07,0.07,0.07,
12893,Help Line,Malayalam,21-11-25,2025,4,Drama|Romantic,Malayalam,1,,0.03,0.03,0.03,
12888,Aavani,Malayalam,21-11-25,2025,4,Drama,Malayalam,1,,0.04,0.04,0.04,
12864,Eko,Malayalam,21-11-25,2025,4,Drama|Mystery,Malayalam,1,5.7,46.81,24.42,28.71,18.1
12858,Vilaayath Budha,Malayalam,21-11-25,2025,4,Drama,Malayalam,1,3.45,8.65,5.2,6.05,2.6
12844,Oru Wayanadan Kadha,Malayalam,14-11-25,2025,4,Drama|Thriller,Malayalam,1,0.03,0.06,0.05,0.06,
12843,Page (Malayalam),Malayalam,14-11-25,2025,4,Drama|Thriller,Malayalam,1,0.02,0.04,0.03,0.04,
12842,Nidhiyum Bhoothavum,Malayalam,14-11-25,2025,4,Mystery|Thriller,Malayalam,1,0.11,0.18,0.17,0.18,0
12841,Athi Bheekara Kaamukan,Malayalam,14-11-25,2025,4,Comedy|Drama|Fantasy|Romantic,Malayalam,1,0.3,0.51,0.46,0.51,
12840,Amos Alexander,Malayalam,14-11-25,2025,4,Crime|Drama|Thriller,Malayalam,1,0.11,0.22,0.19,0.22,
12807,Ithiri Neram,Malayalam,07-11-25,2025,4,Drama|Romantic,Malayalam,1,0.13,0.38,0.37,0.38,0
12798,Innocent,Malayalam,07-11-25,2025,4,Comedy|Drama|Family,Malayalam,1,0.54,0.96,0.86,0.96,
12770,Cherukkanum Pennum,Malayalam,31-10-25,2025,4,Romantic,Malayalam,1,0.03,0.09,0.06,0.09,
12769,Swapnasundari,Malayalam,31-10-25,2025,4,Romantic|Thriller,Malayalam,1,0.03,0.05,0.05,0.05,
12768,Comondra Alien,Malayalam,31-10-25,2025,4,Psychological|Thriller,Malayalam,1,,0.01,0.01,0.01,
12705,Dies Irae,Malayalam,31-10-25,2025,4,Horror|Thriller,Malayalam|Telugu,2,16.98,82.18,41.35,48.78,33.4
12345,Baahubali: The Epic,Telugu,31-10-25,2025,4,Action|Fantasy|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,23.2,52.15,33.87,39.9,12.25
12742,Kanoli Bandset,Malayalam,24-10-25,2025,4,Drama,Malayalam,1,,0.02,0.02,0.02,
12702,Nellikkampoyil Night Riders,Malayalam,24-10-25,2025,4,Fantasy|Thriller,Malayalam,1,1.43,3.1,2.78,3.1,
12712,Paathirathri,Malayalam,17-10-25,2025,4,Drama|Thriller,Malayalam,1,1.03,2.32,2.08,2.32,
12704,Theatre: The Myth of Reality,Malayalam,16-10-25,2025,3,Drama,Malayalam,1,0.08,0.19,0.15,0.19,
12703,The Pet Detective,Malayalam,16-10-25,2025,3,Comedy|Mystery|Thriller,Malayalam,1,3.3,11.5,9.94,11.5,0
8225,Kantara: A Legend Chapter-1,Kannada,02-10-25,2025,3,Action,Bengali|Hindi|Kannada|Malayalam|Tamil|Telugu,6,225.25,852.36,622.48,741.36,111
12674,Valsala Club,Malayalam,26-09-25,2025,4,Comedy|Drama,Malayalam,1,0.04,0.04,0.04,0.04,
12673,Moonnam Nombaram,Malayalam,26-09-25,2025,4,Devotional|Drama,Malayalam,1,0.03,0.11,0.08,0.11,
12659,Balti (Tamil),Tamil,26-09-25,2025,4,Action|Sports|Thriller,Malayalam|Tamil,2,3.05,9.82,8.56,9.82,0
12657,Karam,Malayalam,25-09-25,2025,3,Action|Thriller,Malayalam,1,0.82,1.25,1.08,1.25,0
12645,Odiyangam,Malayalam,19-09-25,2025,4,Adventure|Drama,Malayalam,1,0.03,0.03,0.03,0.03,
12644,Jerriyude Aanmakkal,Malayalam,19-09-25,2025,4,Drama|Family,Malayalam,1,0.03,0.06,0.06,0.06,
12642,Vala: Story of a Bangle,Malayalam,19-09-25,2025,4,Comedy|Drama,Malayalam,1,0.38,0.74,0.67,0.74,
12605,Mirage,Malayalam,19-09-25,2025,4,Mystery|Thriller,Malayalam,1,0,6.25,5.32,6.25,0
12526,Mirai,Hindi,12-09-25,2025,4,Action|Sci-Fi|Thriller,Hindi|Kannada|Malayalam|Tamil|Telugu,5,44.6,144.21,94.86,111.41,32.8
12571,Dashavatar,Marathi,12-09-25,2025,4,Adventure|Drama|Thriller,Malayalam|Marathi,2,4.42,28.5,24.21,28.5,0
12506,Maine Pyar Kiya,Malayalam,29-08-25,2025,4,Action|Drama|Romantic,Malayalam,1,0.25,0.4,0.37,0.4,
12505,Odum Kuthira Chaadum Kuthira,Malayalam,29-08-25,2025,4,Comedy|Drama,Malayalam,1,0.71,2.5,2.14,2.5,0
12496,Hridayapoorvam,Malayalam,28-08-25,2025,3,Comedy|Drama,Malayalam,1,12.45,76.26,40.14,47.01,29.25
12499,Lokah: Chapter 1 - Chandra,Malayalam,28-08-25,2025,3,Fantasy,Hindi|Malayalam|Tamil|Telugu,4,24.4,303.86,157.01,183.96,119.9
12490,Thalavara,Malayalam,22-08-25,2025,4,Drama|Romantic,Malayalam,1,0.67,2.04,1.85,2.04,
12472,Paradha,Telugu,22-08-25,2025,4,Drama,Malayalam|Telugu,2,0.48,1.22,1.1,1.22,
12477,The Case Diary,Malayalam,21-08-25,2025,3,Crime|Thriller,Malayalam,1,0.26,0.43,0.38,0.43,
12468,Mehfil,Malayalam,08-08-25,2025,4,Drama|Musical,Malayalam,1,0.02,0.06,0.05,0.06,
12452,Sangarsha Ghadana - Art of Warfare,Malayalam,08-08-25,2025,4,Crime|Drama,Malayalam,1,0.03,0.06,0.06,0.06,
12430,Sahasam,Malayalam,08-08-25,2025,4,Adventure|Comedy|Crime|Drama,Malayalam,1,0.79,2.47,2.2,2.47,
